Member ID,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date
201602020,bphillips8@msn.com,0,363.9,0,0,0,Luxury Estate,$800-1200k,Continuing,10/25/19 7:06
201602662,k.pierce@hotmail.com,0,0,608.4,0,4,Casual Visitor,$400-800k,Continuing,10/25/19 8:23
201600211,rhogan@aol.com,0,37.93,0,0,0,Luxury Estate,$400-800k,Continuing,10/25/19 10:56
201602547,rwoodard6@gmx.com,0,0,323.98,0,1,Wine Enthusiast,$100-200k,Continuing,10/25/19 11:07
201602436,joak67@sbcglobal.net,0,0,151.86,0,2,Casual Visitor,$100-200k,Continuing,10/25/19 13:13
201501050,rbailey3@googlemail.com,0,270.55,0,0,0,Luxury Estate,$800-1200k,Continuing,10/25/19 14:25
201603349,cmar2@comcast.net,0,0,247.43,0,3,Casual Visitor,$200-400k,Continuing,10/25/19 14:28
201600932,ewalker@sbcglobal.net,0,408.68,0,0,0,Luxury Estate,$400-800k,Continuing,10/25/19 17:32
201603776,elld87@verizon.net,0,0,57.32,0,1,Casual Visitor,$100-200k,Continuing,10/25/19 17:56
201600155,j.smith@gmail.com,0,0,69.86,0,1,Casual Visitor,Below $100k,Continuing,10/25/19 20:45
201602933,carpenter5@mail.com,0,0,385.11,0,1,Wine Enthusiast,$100-200k,Continuing,10/25/19 23:13
201602711,gloe56@msn.com,0,0,58.06,0,3,Casual Visitor,$200-400k,Continuing,10/25/19 23:35
201501216,santiagob@me.com,0,87.83,603.6,0,4,Casual Visitor,$400-800k,Continuing,10/25/19 23:37
201602685,wenb83@hotmail.com,0,0,51.82,0,2,Casual Visitor,$200-400k,Continuing,10/26/19 0:40
201604029,jensen9@juno.com,0,0,171.89,0,1,Casual Visitor,$100-200k,Continuing,10/26/19 1:27
201501494,humphreyj@cox.net,0,0,0,616.69,0,High Roller,$400-800k,Continuing,10/26/19 2:19
201502339,rbell8@live.com,0,0,64.29,0,3,Casual Visitor,$200-400k,Continuing,10/26/19 3:38
201603772,nealp@mail.com,0,0,105.53,0,1,Casual Visitor,Below $100k,Continuing,10/26/19 6:01
201601407,chicks@google.com,0,0,64.61,0,3,Casual Visitor,$200-400k,Continuing,10/26/19 6:32
201400199,newman6@bellsouth.net,0,0,354.16,0,3,Casual Visitor,$200-400k,Continuing,10/26/19 6:34
201400440,downs6@msn.com,0,0,67.72,0,1,Casual Visitor,Below $100k,Continuing,10/26/19 6:39
201601177,g.doyle@google.com,0,0,443.15,0,3,Casual Visitor,$200-400k,Continuing,10/26/19 7:07
201400143,dbar98@bellsouth.net,0,95.37,227.52,0,3,Casual Visitor,$400-800k,Continuing,10/26/19 13:21
201604157,young3@charter.net,0,0,205.18,0,1,Casual Visitor,$100-200k,Continuing,10/26/19 13:48
201600800,rmacias@mail.com,0,0,117.88,0,3,Casual Visitor,$200-400k,Continuing,10/26/19 17:41
201502218,n.stewart@comcast.net,0,0,70.56,0,1,Casual Visitor,$100-200k,Continuing,10/26/19 21:38
201601628,yang8@gmx.com,0,0,157.34,0,1,Wine Enthusiast,$100-200k,Continuing,10/26/19 21:40
201602782,nmiller7@charter.net,0,0,259.79,0,4,Casual Visitor,$400-800k,Continuing,10/26/19 22:13
201501318,jscott4@att.net,274.05,0,92.35,0,1,Wine Enthusiast,$100-200k,Continuing,10/27/19 0:42
201502009,smithw@mail.com,0,0,70.09,0,2,Casual Visitor,$200-400k,Continuing,10/27/19 1:14
201601134,ellg35@verizon.net,0,0,60.36,0,1,Wine Enthusiast,$100-200k,Continuing,10/27/19 2:45
201400009,ernb96@aol.com,0,0,284.74,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 5:44
201500901,schaeferr@att.net,0,0,92.62,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 6:31
201602446,awalsh@msn.com,0,0,512.92,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 6:50
201501083,horned@live.com,0,0,361.21,0,2,Casual Visitor,$100-200k,Continuing,10/27/19 7:31
201501510,clyons7@earthlink.net,0,0,192.34,0,1,Casual Visitor,$100-200k,Continuing,10/27/19 11:01
201500087,dritter@mail.com,0,0,297.79,0,2,Casual Visitor,$200-400k,Continuing,10/27/19 11:08
201502535,stewart2@juno.com,0,0,122.33,0,2,Casual Visitor,$200-400k,Continuing,10/27/19 11:43
201501127,trib39@cox.net,0,0,385.58,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 11:46
201602501,ssmith6@google.com,0,0,69.44,0,2,Casual Visitor,$200-400k,Continuing,10/27/19 12:21
201502046,msmith1@google.com,0,0,133.87,0,1,Casual Visitor,$100-200k,Continuing,10/27/19 12:50
201600284,martin5@googlemail.com,0,0,93.55,0,2,Casual Visitor,$200-400k,Continuing,10/27/19 13:28
201400433,asoto@gmail.com,0,0,0,212.23,0,High Roller,$400-800k,Continuing,10/27/19 16:18
201601803,soli89@juno.com,0,0,197.94,0,2,Casual Visitor,$100-200k,Continuing,10/27/19 17:26
201400007,jamesm@googlemail.com,0,0,456.37,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 17:37
201602584,jros63@hotmail.com,0,0,336.76,0,3,Casual Visitor,$200-400k,Continuing,10/27/19 18:07
201501333,melg14@juno.com,0,0,320.58,0,4,Casual Visitor,$200-400k,Continuing,10/27/19 19:08
201501210,hmor28@msn.com,110.47,0,281.05,0,1,Wine Enthusiast,$400-800k,Continuing,10/27/19 22:28
201500068,mflo53@msn.com,0,0,230.66,0,2,Casual Visitor,$100-200k,Continuing,10/28/19 0:33
201501308,marh71@mac.com,0,0,157.47,0,2,Casual Visitor,$200-400k,Continuing,10/28/19 1:57
201602243,jamh59@msn.com,119.83,0,308.83,0,1,Wine Enthusiast,$200-400k,Continuing,10/28/19 4:44
201501349,debc93@verizon.net,0,0,54.88,0,2,Casual Visitor,$200-400k,Continuing,10/28/19 4:54
201600423,s.wiley@live.com,0,0,159.44,0,2,Casual Visitor,$100-200k,Continuing,10/28/19 4:54
201602817,s.thompson@aol.com,0,0,71.6,0,3,Casual Visitor,$200-400k,Continuing,10/28/19 5:29
201501837,rric25@juno.com,0,0,449.83,0,3,Casual Visitor,$200-400k,Continuing,10/28/19 8:48
201400323,rharris7@aol.com,0,0,625.97,0,4,Casual Visitor,$400-800k,Continuing,10/28/19 9:33
201400846,d.moreno@aol.com,0,0,51.89,0,4,Casual Visitor,$200-400k,Continuing,10/28/19 11:52
201602207,probinson7@me.com,0,263.26,0,0,0,Luxury Estate,$800-1200k,Continuing,10/28/19 12:00
201400703,dferguson9@aol.com,0,0,383.7,0,2,Casual Visitor,$200-400k,Continuing,10/28/19 12:25
201400688,evansr@aol.com,0,0,167.89,0,2,Casual Visitor,$100-200k,Continuing,10/28/19 16:03
201400751,sdouglas7@me.com,53.21,103.79,68.18,0,4,Casual Visitor,$400-800k,Continuing,10/28/19 16:27
201602347,rmarquez9@cox.net,0,0,191.73,0,1,Casual Visitor,Below $100k,Continuing,10/28/19 18:59
201600718,jacb99@sbcglobal.net,0,0,340.77,0,3,Casual Visitor,$200-400k,Continuing,10/28/19 19:38
201500447,debo38@facebook.com,0,0,318.84,0,2,Casual Visitor,$100-200k,Continuing,10/28/19 19:44
201602021,pguzman2@charter.net,0,0,46.06,0,2,Casual Visitor,$200-400k,Continuing,10/28/19 20:18
201600996,pdoyle3@verizon.net,0,0,94.48,0,1,Casual Visitor,$100-200k,Continuing,10/28/19 21:26
201502544,sbyrd9@live.com,0,0,122.39,0,1,Casual Visitor,Below $100k,Continuing,10/28/19 22:47
201602462,mramirez8@comcast.net,0,0,452.5,0,3,Casual Visitor,$200-400k,Continuing,10/29/19 1:59
201500181,cfields@cox.net,40.13,0,391.68,0,4,Casual Visitor,$400-800k,Continuing,10/29/19 3:22
201601635,shay28@att.net,0,0,113.54,0,2,Casual Visitor,$200-400k,Continuing,10/29/19 5:07
201501975,garzas@charter.net,0,0,76.4,0,3,Casual Visitor,$200-400k,Continuing,10/29/19 5:59
201400866,moorec@bellsouth.net,0,0,108.07,0,2,Casual Visitor,$200-400k,Continuing,10/29/19 6:20
201501109,aramirez1@juno.com,0,0,74.14,0,2,Casual Visitor,$200-400k,Continuing,10/29/19 7:19
201601675,cisneros9@juno.com,0,163.7,0,0,0,Luxury Estate,$800-1200k,Continuing,10/29/19 10:29
201600363,rherrera6@google.com,0,0,24.96,0,1,Casual Visitor,Below $100k,Continuing,10/29/19 12:49
201500518,wche13@googlemail.com,0,508.72,0,0,0,Luxury Estate,$1200-1800k,Continuing,10/29/19 14:53
201502204,vasquezs@hotmail.com,0,0,361.2,0,3,Casual Visitor,$200-400k,Continuing,10/29/19 17:38
201601423,j.king@live.com,0,0,87.86,0,2,Casual Visitor,$100-200k,Continuing,10/29/19 18:20
201603552,murphy1@yahoo.com,99.01,0,321.62,0,1,Wine Enthusiast,$100-200k,Continuing,10/29/19 19:52
201400665,jeng65@mac.com,0,235.43,0,0,0,Luxury Estate,$800-1200k,Continuing,10/29/19 21:37
201600766,aher73@mac.com,65.35,0,338.25,0,1,Wine Enthusiast,$200-400k,Continuing,10/29/19 21:50
201602570,bhill4@cox.net,0,0,125.4,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 0:54
201501951,danm69@yahoo.com,0,0,29.63,0,1,Casual Visitor,$100-200k,Continuing,10/30/19 1:01
201603186,moorej@att.net,0,0,362.92,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 2:36
201600594,johs6@comcast.net,0,392.14,0,0,0,Luxury Estate,$800-1200k,Continuing,10/30/19 2:44
201604083,jerickson@googlemail.com,0,0,289.59,0,3,Casual Visitor,$200-400k,Continuing,10/30/19 3:02
201602559,ssanchez7@hotmail.com,0,0,290.4,0,2,Casual Visitor,$100-200k,Continuing,10/30/19 3:56
201400484,nbailey@gmail.com,0,0,99.7,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 4:09
201501256,williams8@cox.net,0,0,159.09,0,1,Wine Enthusiast,$100-200k,Continuing,10/30/19 4:14
201602029,c.lopez@hotmail.com,0,0,138.45,0,1,Wine Enthusiast,$200-400k,Continuing,10/30/19 4:17
201400641,flynnb@aol.com,0,0,0,536.98,0,High Roller,$400-800k,Continuing,10/30/19 4:20
201601939,greeno@googlemail.com,0,0,192.71,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 5:06
201604049,laraj@gmail.com,0,0,70.27,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 7:28
201500277,watkinsa@earthlink.net,0,0,189.61,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 7:44
201600036,fbarnett7@earthlink.net,0,0,41.81,0,2,Casual Visitor,$100-200k,Continuing,10/30/19 11:18
201501490,t.wiley@mac.com,259.98,98.81,97.77,0,1,Wine Enthusiast,$200-400k,Continuing,10/30/19 14:05
201601205,henrya@verizon.net,0,0,82.6,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 16:20
201501858,dtaylor6@gmail.com,0,0,47.26,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 18:27
201603564,williams2@msn.com,418.93,0,335.56,0,1,Wine Enthusiast,$200-400k,Continuing,10/30/19 20:30
201602390,andradev@sbcglobal.net,0,0,125.4,0,1,Casual Visitor,Below $100k,Continuing,10/30/19 22:12
201601126,jmar14@charter.net,0,0,53.72,0,1,Wine Enthusiast,$100-200k,Continuing,10/30/19 22:52
201603233,c.boyer@bellsouth.net,0,0,327,0,2,Casual Visitor,$200-400k,Continuing,10/30/19 23:07
201601704,rleo70@aol.com,0,0,67.54,0,1,Wine Enthusiast,$100-200k,Continuing,10/31/19 2:26
201601817,ross7@google.com,0,0,115.77,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 7:19
201602655,c.huynh@sbcglobal.net,0,103.27,0,0,0,Luxury Estate,$800-1200k,Continuing,10/31/19 8:21
201601489,judr9@earthlink.net,0,0,96.85,0,1,Casual Visitor,Below $100k,Continuing,10/31/19 8:27
201604063,michaelr@google.com,0,0,31.9,0,1,Casual Visitor,$100-200k,Continuing,10/31/19 8:30
201500746,daps63@mail.com,0,0,79.75,0,2,Casual Visitor,$100-200k,Continuing,10/31/19 9:05
201601367,bowers9@verizon.net,0,160.91,0,0,0,Luxury Estate,$800-1200k,Continuing,10/31/19 9:18
201501484,wolfec@att.net,0,0,171.45,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 9:19
201602271,shel99@juno.com,0,125.04,0,0,0,Luxury Estate,$400-800k,Continuing,10/31/19 10:02
201400886,hfox9@yahoo.com,0,0,116.23,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 11:32
201500269,oneills@gmx.com,0,0,52.32,0,1,Casual Visitor,Below $100k,Continuing,10/31/19 13:15
201604052,white4@me.com,0,178.12,0,0,0,Luxury Estate,Above $1800k,Continuing,10/31/19 13:41
201602352,msmith@live.com,0,0,86.56,0,1,Casual Visitor,Below $100k,Continuing,10/31/19 14:23
201600760,khanson@charter.net,0,0,102.95,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 14:40
201502303,rics48@msn.com,0,0,174.75,0,2,Casual Visitor,$100-200k,Continuing,10/31/19 15:04
201500849,cwoo81@hotmail.com,0,0,311.79,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 16:03
201500506,blake4@hotmail.com,0,0,331.93,0,2,Casual Visitor,$100-200k,Continuing,10/31/19 19:13
201500929,hernandez2@sbcglobal.net,0,0,57.59,0,1,Casual Visitor,$100-200k,Continuing,10/31/19 20:32
201600589,fitzpatricka@gmail.com,0,0,125.37,0,3,Casual Visitor,$200-400k,Continuing,10/31/19 23:17
201601567,anderson7@cox.net,0,0,198.2,0,2,Casual Visitor,$200-400k,Continuing,10/31/19 23:23
201400594,vparker1@comcast.net,332.61,0,125.97,0,1,Wine Enthusiast,$100-200k,Continuing,10/31/19 23:38
201601414,srid42@facebook.com,0,0,81.27,0,2,Casual Visitor,$200-400k,Continuing,11/1/19 1:17
201500844,mendozaj@att.net,0,0,114.56,0,1,Casual Visitor,Below $100k,Continuing,11/1/19 7:16
201602798,zmunoz9@mac.com,125.88,1348.47,251.62,169.46,2,Luxury Estate,$800-1200k,Continuing,11/1/19 7:42
201601908,bpeters@me.com,404.62,0,321.93,0,1,Wine Enthusiast,$100-200k,Continuing,11/1/19 9:38
201602650,carw40@yahoo.com,0,0,29.41,0,2,Casual Visitor,$200-400k,Continuing,11/1/19 10:01
201501633,kjoh9@google.com,0,0,45.58,0,1,Casual Visitor,Below $100k,Continuing,11/1/19 11:17
201604101,smar29@gmail.com,0,0,110.02,0,1,Casual Visitor,$100-200k,Continuing,11/1/19 11:38
201600042,phillipsm@mac.com,0,0,116.87,0,2,Casual Visitor,$100-200k,Continuing,11/1/19 12:31
201400516,westh@earthlink.net,0,0,358.61,0,2,Casual Visitor,$200-400k,Continuing,11/1/19 13:15
201500145,catr42@verizon.net,0,0,234.81,0,3,Casual Visitor,$200-400k,Continuing,11/1/19 13:42
201602261,davenport1@gmx.com,0,209.69,0,0,0,Luxury Estate,$800-1200k,Continuing,11/1/19 13:53
201500352,d.wolf@bellsouth.net,0,0,57.03,0,2,Casual Visitor,$200-400k,Continuing,11/1/19 17:23
201400784,acrawford@mac.com,0,0,246.71,0,3,Casual Visitor,$200-400k,Continuing,11/1/19 17:25
201500517,nanc94@charter.net,0,0,735.48,0,4,Casual Visitor,$400-800k,Continuing,11/1/19 21:33
201602771,bobm77@verizon.net,0,0,103.97,0,2,Casual Visitor,$200-400k,Continuing,11/2/19 1:12
201603741,sten90@mail.com,0,38.25,532.05,0,4,Casual Visitor,$400-800k,Continuing,11/2/19 1:22
201601902,ahil12@mail.com,0,0,0,524.17,0,High Roller,$400-800k,Continuing,11/2/19 1:49
201603008,rdun72@comcast.net,0,299.81,0,0,0,Luxury Estate,$400-800k,Continuing,11/2/19 4:45
201603604,k.kim@comcast.net,0,418.78,0,0,0,Luxury Estate,$800-1200k,Continuing,11/2/19 5:57
201600525,holiver@att.net,0,44.14,0,0,0,Luxury Estate,$800-1200k,Continuing,11/2/19 7:21
201600788,jmatthews9@hotmail.com,0,0,152.56,0,1,Casual Visitor,Below $100k,Continuing,11/2/19 7:58
201600980,abecker@gmx.com,0,0,172.79,0,4,Casual Visitor,$400-800k,Continuing,11/2/19 10:26
201603830,ili8@yahoo.com,0,0,0,420.41,0,High Roller,$400-800k,Continuing,11/2/19 10:29
201400341,lopezb@googlemail.com,0,0,177.28,0,1,Wine Enthusiast,$200-400k,Continuing,11/2/19 11:23
201400404,hardin5@bellsouth.net,0,0,252.6,0,2,Casual Visitor,$100-200k,Continuing,11/2/19 11:24
201602849,mann6@hotmail.com,470.87,150.83,124.15,0,1,Wine Enthusiast,$200-400k,Continuing,11/2/19 11:31
201601271,rkhan@aol.com,51.19,0,354.49,0,4,Casual Visitor,$400-800k,Continuing,11/2/19 12:20
201400326,jpatel9@charter.net,0,0,0,515.86,0,High Roller,$400-800k,Continuing,11/2/19 14:25
201400282,b.anderson@mac.com,0,0,427.87,0,4,Casual Visitor,$400-800k,Continuing,11/2/19 14:43
201501628,tjos3@googlemail.com,0,0,0,281.51,0,High Roller,$400-800k,Continuing,11/2/19 15:45
201601870,wood4@google.com,263.08,0,177.15,0,1,Wine Enthusiast,$200-400k,Continuing,11/2/19 17:03
201500496,p.watson@comcast.net,0,0,175.47,0,1,Casual Visitor,Below $100k,Continuing,11/2/19 17:36
201400923,vgar5@gmail.com,0,0,93.84,0,2,Casual Visitor,$200-400k,Continuing,11/2/19 18:48
201602412,k.smith@mail.com,0,0,365.47,0,4,Casual Visitor,$400-800k,Continuing,11/2/19 20:19
201603122,mfitzgerald@charter.net,0,0,24,0,1,Casual Visitor,$100-200k,Continuing,11/2/19 21:19
201600849,gillespiem@googlemail.com,0,0,0,290.99,0,High Roller,$400-800k,Continuing,11/2/19 22:01
201602522,k.fisher@gmail.com,0,163.37,0,0,0,Luxury Estate,$800-1200k,Continuing,11/2/19 22:17
201400976,wagner9@live.com,0,0,0,478.34,0,High Roller,$400-800k,Continuing,11/2/19 23:03
201601383,avau79@google.com,0,81.03,408.51,0,3,Casual Visitor,$400-800k,Continuing,11/3/19 0:15
201500537,rodriguezv@hotmail.com,0,0,73.67,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 2:09
201603140,jenm13@earthlink.net,0,0,49.24,0,1,Casual Visitor,Below $100k,Continuing,11/3/19 7:34
201400845,gomez2@yahoo.com,0,0,141.24,0,1,Casual Visitor,Below $100k,Continuing,11/3/19 8:16
201603826,cortiz2@sbcglobal.net,70.05,17.87,477.94,0,4,Casual Visitor,$400-800k,Continuing,11/3/19 8:44
201603499,johm90@google.com,73.49,108.98,497.96,0,3,Casual Visitor,$400-800k,Continuing,11/3/19 8:50
201400773,kbarry6@googlemail.com,0,0,178.11,0,1,Casual Visitor,Below $100k,Continuing,11/3/19 9:02
201500077,rdillon@mac.com,0,0,342.25,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 10:37
201602956,rsmith@gmail.com,0,0,174.6,0,1,Casual Visitor,$100-200k,Continuing,11/3/19 12:17
201502460,lwilkerson5@bellsouth.net,0,0,0,209.3,0,High Roller,$400-800k,Continuing,11/3/19 12:31
201400211,sand26@googlemail.com,0,84.06,660.97,0,4,Casual Visitor,$400-800k,Continuing,11/3/19 13:03
201603010,rcoo4@bellsouth.net,0,0,93.16,0,1,Casual Visitor,$100-200k,Continuing,11/3/19 13:11
201602708,dglass@gmx.com,0,0,172.18,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 13:17
201502050,patt2@gmail.com,0,0,83.46,0,1,Casual Visitor,$100-200k,Continuing,11/3/19 13:41
201600967,s.haas@gmail.com,0,0,436.36,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 14:59
201500432,j.norton@sbcglobal.net,0,0,170.3,0,1,Casual Visitor,Below $100k,Continuing,11/3/19 15:35
201400937,harh41@googlemail.com,0,0,530.96,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 18:42
201500411,geos36@att.net,0,0,138.14,0,3,Casual Visitor,$200-400k,Continuing,11/3/19 19:49
201501635,epatrick2@mail.com,0,27.29,430.23,0,4,Casual Visitor,$400-800k,Continuing,11/3/19 20:37
201604094,elsg63@mail.com,0,0,0,134.78,0,High Roller,$400-800k,Continuing,11/3/19 20:39
201603145,nvas21@aol.com,0,199.97,0,0,0,Luxury Estate,$400-800k,Continuing,11/3/19 23:17
201600053,rfarmer1@yahoo.com,0,747.56,0,0,0,Luxury Estate,$800-1200k,Continuing,11/4/19 2:36
201400405,jenh30@hotmail.com,0,0,55.82,0,3,Casual Visitor,$200-400k,Continuing,11/4/19 5:57
201602170,j.chan@charter.net,0,162.23,0,0,0,Luxury Estate,$800-1200k,Continuing,11/4/19 6:52
201400967,alvarezf@verizon.net,0,0,451.24,0,3,Casual Visitor,$200-400k,Continuing,11/4/19 7:16
201400571,fbur31@earthlink.net,0,0,198.15,0,2,Casual Visitor,$100-200k,Continuing,11/4/19 7:44
201400884,trose@juno.com,0,0,79.7,0,2,Casual Visitor,$200-400k,Continuing,11/4/19 7:48
201501084,ewallace1@google.com,0,0,232.78,0,3,Casual Visitor,$400-800k,Continuing,11/4/19 8:59
201502293,jens51@googlemail.com,0,0,46.38,0,2,Casual Visitor,$100-200k,Continuing,11/4/19 9:32
201400133,rgentry7@mac.com,0,146.37,0,0,0,Luxury Estate,$800-1200k,Continuing,11/4/19 11:02
201603620,ejos48@charter.net,249.07,0,337.62,0,1,Wine Enthusiast,$200-400k,Continuing,11/4/19 11:05
201601789,m.becker@mac.com,0,0,272.09,0,2,Casual Visitor,$100-200k,Continuing,11/4/19 11:48
201500938,rodriguezp@comcast.net,104.81,42.57,57.83,0,4,Casual Visitor,$400-800k,Continuing,11/4/19 14:56
201502529,bjohnson3@mac.com,0,0,60.42,0,2,Casual Visitor,$200-400k,Continuing,11/4/19 15:17
201500672,hwil5@sbcglobal.net,0,93.78,214.59,0,4,Casual Visitor,$400-800k,Continuing,11/4/19 15:57
201603955,brej72@gmx.com,0,0,94.48,0,1,Casual Visitor,Below $100k,Continuing,11/4/19 17:51
201400400,ofro76@comcast.net,0,0,376.35,0,3,Casual Visitor,$200-400k,Continuing,11/4/19 18:45
201501984,wess24@googlemail.com,0,23.9,265.9,0,4,Casual Visitor,$400-800k,Continuing,11/4/19 20:49
201600653,millerw@hotmail.com,0,178.38,0,0,0,Luxury Estate,$800-1200k,Continuing,11/4/19 21:01
201502094,berg3@juno.com,0,0,0,0,1,Casual Visitor,$100-200k,Continuing,11/4/19 21:15
201500625,bbaker@yahoo.com,0,0,85.19,0,2,Casual Visitor,$200-400k,Continuing,11/4/19 21:17
201502277,abennett3@mac.com,32.14,0,706.17,0,4,Casual Visitor,$400-800k,Continuing,11/4/19 22:06
201601131,breilly5@att.net,0,217.41,0,0,0,Luxury Estate,$800-1200k,Continuing,11/4/19 22:56
201601462,jwil59@yahoo.com,0,0,169.35,0,1,Casual Visitor,$100-200k,Continuing,11/4/19 23:28
201400085,moran7@bellsouth.net,0,0,312.9,0,4,Casual Visitor,$400-800k,Continuing,11/4/19 23:30
201502229,elindsey@live.com,0,0,0,656.68,0,High Roller,$400-800k,Continuing,11/4/19 23:41
201400894,j.hoffman@google.com,0,0,287.1,0,2,Casual Visitor,$100-200k,Continuing,11/5/19 0:16
201501569,hale86@verizon.net,0,0,24,0,2,Casual Visitor,$200-400k,Continuing,11/5/19 1:48
201501530,gmeyers9@yahoo.com,0,0,36.08,0,3,Casual Visitor,$200-400k,Continuing,11/5/19 3:04
201604105,dgriffin@googlemail.com,0,0,280.74,0,3,Casual Visitor,$200-400k,Continuing,11/5/19 3:05
201501751,kjohnson7@mail.com,67.07,83.79,477.02,0,4,Casual Visitor,$400-800k,Continuing,11/5/19 3:48
201400321,chung9@hotmail.com,0,0,700.79,0,4,Casual Visitor,$200-400k,Continuing,11/5/19 4:15
201400036,s.lawrence@charter.net,0,0,126.92,0,1,Casual Visitor,Below $100k,Continuing,11/5/19 4:26
201601060,bart77@aol.com,0,0,362.72,0,2,Casual Visitor,$200-400k,Continuing,11/5/19 5:30
201600028,maguirre9@mail.com,0,0,133.45,0,1,Casual Visitor,Below $100k,Continuing,11/5/19 5:44
201601734,acook@msn.com,87.71,39.66,204.75,0,4,Casual Visitor,$400-800k,Continuing,11/5/19 5:50
201603828,trichardson9@live.com,0,150.06,0,0,0,Luxury Estate,$800-1200k,Continuing,11/5/19 6:23
201501424,jenw80@bellsouth.net,67.63,0,217.01,0,1,Wine Enthusiast,$200-400k,Continuing,11/5/19 6:26
201500633,dwil19@cox.net,0,0,274.37,0,4,Casual Visitor,$400-800k,Continuing,11/5/19 15:04
201600970,smurray@aol.com,0,0,125.89,0,1,Casual Visitor,Below $100k,Continuing,11/5/19 15:45
201600091,iadkins7@bellsouth.net,487.07,0,0,0,0,Wine Enthusiast,$200-400k,Continuing,11/5/19 16:58
201602634,jwil80@gmx.com,0,75.34,0,0,0,Luxury Estate,$400-800k,Continuing,11/5/19 17:15
201500444,pall61@facebook.com,0,0,311.05,0,2,Casual Visitor,$200-400k,Continuing,11/5/19 17:22
201400953,nlee87@facebook.com,0,0,32.86,0,3,Casual Visitor,$200-400k,Continuing,11/5/19 17:54
201600475,simmonsm@live.com,0,0,63.96,0,1,Casual Visitor,Below $100k,Continuing,11/5/19 18:05
201603526,caldwell4@cox.net,0,0,540.58,0,3,Casual Visitor,$200-400k,Continuing,11/5/19 19:38
201501453,castillom@sbcglobal.net,0,739.23,0,0,0,Luxury Estate,$800-1200k,Continuing,11/5/19 20:35
201502203,martin7@hotmail.com,0,0,455.4,0,3,Casual Visitor,$200-400k,Continuing,11/5/19 20:43
201501289,gray6@cox.net,0,260.03,0,0,0,Luxury Estate,$400-800k,Continuing,11/5/19 21:18
201600534,adar96@bellsouth.net,0,0,137.59,0,2,Casual Visitor,$100-200k,Continuing,11/5/19 21:19
201501828,mtho25@gmail.com,0,0,184.46,0,1,Casual Visitor,$100-200k,Continuing,11/5/19 21:41
201601238,c.spencer@mac.com,0,0,390.66,0,4,Casual Visitor,$200-400k,Continuing,11/5/19 23:35
201602414,jcar44@att.net,0,0,328.3,0,4,Casual Visitor,$400-800k,Continuing,11/5/19 23:36
201601990,rwhi5@sbcglobal.net,133.72,58.3,542.73,0,4,Casual Visitor,$400-800k,Continuing,11/6/19 0:49
201603427,stout9@gmail.com,0,0,0,132.25,0,High Roller,$400-800k,Continuing,11/6/19 1:57
201603712,brightn@gmx.com,42.95,83.18,135.23,0,4,Casual Visitor,$400-800k,Continuing,11/6/19 2:36
201602686,p.ellis@gmail.com,0,107.31,0,0,0,Luxury Estate,$400-800k,Continuing,11/6/19 4:06
201601209,hatj55@comcast.net,99.33,0,97.58,0,1,Wine Enthusiast,$200-400k,Continuing,11/6/19 5:34
201500039,f.dunn@comcast.net,137.65,602.11,128.02,64.3,1,Luxury Estate,$1200-1800k,Continuing,11/6/19 8:39
201602976,bdav56@mail.com,390.97,106.05,129.45,0,2,Wine Enthusiast,$400-800k,Continuing,11/6/19 9:24
201602474,plyn31@mail.com,0,0,31.71,0,2,Casual Visitor,$200-400k,Continuing,11/6/19 10:11
201501861,e.miller@verizon.net,0,0,230.9,0,2,Casual Visitor,$100-200k,Continuing,11/6/19 10:14
201500482,cooper5@facebook.com,0,0,157.32,0,1,Casual Visitor,$100-200k,Continuing,11/6/19 10:59
201603980,r.lindsey@google.com,0,0,296.27,0,2,Casual Visitor,$100-200k,Continuing,11/6/19 14:32
201602074,gkemp2@comcast.net,0,0,113.05,0,1,Casual Visitor,$100-200k,Continuing,11/6/19 15:26
201500353,lina23@att.net,0,0,473.35,0,3,Casual Visitor,$200-400k,Continuing,11/6/19 18:57
