Member ID,Email Address,Website,Newsletter,Tasting,Call,Visits,Customer_Segment,Wealth Range Estimate,Status,Date
201400167,huffman1@juno.com,0,0,209.88,0,2,Casual Visitor,$100-200k,Continuing,2/19/20 9:33
201502037,mand85@bellsouth.net,0,0,63.7,0,1,Casual Visitor,$100-200k,Continuing,2/19/20 10:23
201602717,lunac@cox.net,0,0,0,259.82,0,High Roller,$400-800k,Continuing,2/19/20 12:02
201400496,o.taylor@mac.com,0,0,50.04,0,1,Casual Visitor,Below $100k,Continuing,2/19/20 12:29
201400929,htur98@aol.com,0,0,72.06,0,2,Casual Visitor,$200-400k,Continuing,2/19/20 13:03
201604020,davs44@gmail.com,0,0,212.57,0,3,Casual Visitor,$200-400k,Continuing,2/19/20 14:17
201602969,rusf85@me.com,0,264.51,0,0,0,Luxury Estate,$800-1200k,Continuing,2/19/20 15:24
201501038,ccam76@googlemail.com,0,0,194.32,0,1,Casual Visitor,Below $100k,Continuing,2/19/20 15:38
201600133,harc47@cox.net,0,0,345.65,0,2,Casual Visitor,$200-400k,Continuing,2/19/20 15:50
201603315,foxp@msn.com,0,0,238.79,0,3,Casual Visitor,$200-400k,Continuing,2/19/20 16:53
201501105,michaell@gmx.com,0,0,0,233.06,0,High Roller,$400-800k,Continuing,2/19/20 17:16
201602163,atur26@hotmail.com,0,84.87,239.25,0,1,Wine Enthusiast,$200-400k,Continuing,2/19/20 18:50
201502415,jana47@att.net,0,0,99.82,0,1,Casual Visitor,Below $100k,Continuing,2/19/20 23:59
201603261,thomase@facebook.com,0,0,0,621.72,0,High Roller,$400-800k,Continuing,2/20/20 1:21
201601439,gibbs3@yahoo.com,0,0,0,450.35,0,High Roller,$400-800k,Continuing,2/20/20 2:40
201600826,lngu36@googlemail.com,0,0,146.09,0,1,Casual Visitor,$100-200k,Continuing,2/20/20 3:13
201500951,davist@msn.com,0,74.2,714.43,0,4,Casual Visitor,$400-800k,Continuing,2/20/20 3:17
201501399,boyd7@sbcglobal.net,0,0,119.74,0,1,Casual Visitor,Below $100k,Continuing,2/20/20 3:56
201603897,jholmes6@mac.com,0,257.87,0,0,0,Luxury Estate,$800-1200k,Continuing,2/20/20 5:18
201600632,calm99@hotmail.com,0,0,218.19,0,3,Casual Visitor,$200-400k,Continuing,2/20/20 9:34
201400955,wjones@yahoo.com,0,0,26.17,0,1,Casual Visitor,Below $100k,Continuing,2/20/20 11:07
201601476,d.hubbard@gmx.com,0,0,592,0,4,Casual Visitor,$400-800k,Continuing,2/20/20 13:46
201602476,jonesj@juno.com,0,0,301.46,0,2,Casual Visitor,$200-400k,Continuing,2/20/20 15:23
201602270,h.hernandez@charter.net,0,0,50.54,0,2,Casual Visitor,$200-400k,Continuing,2/20/20 15:23
201602586,r.rhodes@sbcglobal.net,0,0,172.49,0,1,Casual Visitor,Below $100k,Continuing,2/20/20 15:26
201500266,rothc@mail.com,0,0,245.5,0,2,Casual Visitor,$200-400k,Continuing,2/20/20 16:02
201500421,harc36@verizon.net,0,0,210.42,0,2,Casual Visitor,$100-200k,Continuing,2/20/20 17:27
201604008,chung2@aol.com,0,0,55.97,0,4,Casual Visitor,$400-800k,Continuing,2/20/20 17:36
201502272,guerrero9@msn.com,0,0,505.09,0,3,Casual Visitor,$200-400k,Continuing,2/20/20 19:33
201600572,sjohnson2@mail.com,0,343.42,0,0,0,Luxury Estate,$400-800k,Continuing,2/20/20 20:39
201601866,c.mccann@googlemail.com,0,0,140.37,0,2,Casual Visitor,$200-400k,Continuing,2/20/20 20:42
201603167,cats64@charter.net,0,196.72,0,0,0,Luxury Estate,$200-400k,Continuing,2/20/20 23:05
201603341,rmiller7@comcast.net,0,220.73,0,0,0,Luxury Estate,$400-800k,Continuing,2/21/20 0:13
201601350,karf43@msn.com,0,0,284.58,0,3,Casual Visitor,$200-400k,Continuing,2/21/20 1:43
201602249,mccormickg@bellsouth.net,0,0,85.84,0,1,Casual Visitor,$100-200k,Continuing,2/21/20 5:12
201400772,jpope8@att.net,0,0,195.45,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 6:56
201400985,egra30@charter.net,0,0,24,0,3,Casual Visitor,$200-400k,Continuing,2/21/20 6:59
201400610,kjohnson5@gmail.com,0,0,110.72,0,1,Casual Visitor,$100-200k,Continuing,2/21/20 8:41
201400977,brownr@juno.com,0,0,285.73,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 9:35
201602840,larson6@charter.net,0,174.05,0,0,0,Luxury Estate,$400-800k,Continuing,2/21/20 9:54
201604098,pamc65@juno.com,0,0,103.25,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 10:45
201500316,meyers@hotmail.com,0,0,0,285.72,0,High Roller,$400-800k,Continuing,2/21/20 10:57
201603528,rper7@earthlink.net,0,0,72.55,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 11:18
201602272,hubbard6@earthlink.net,0,562.37,0,0,0,Luxury Estate,$1200-1800k,Continuing,2/21/20 11:53
201501136,alej12@yahoo.com,0,0,215.2,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 12:15
201500121,robinson5@live.com,0,0,116.57,0,2,Casual Visitor,$200-400k,Continuing,2/21/20 13:59
201602327,janb55@juno.com,0,0,557.04,0,3,Casual Visitor,$200-400k,Continuing,2/21/20 14:39
201501468,larj58@sbcglobal.net,0,0,159.27,0,1,Casual Visitor,Below $100k,Continuing,2/21/20 14:52
201602141,allison1@bellsouth.net,0,268.81,0,0,0,Luxury Estate,$800-1200k,Continuing,2/21/20 15:34
201602349,hoffmanh@yahoo.com,398.93,74.32,378.34,0,1,Wine Enthusiast,$200-400k,Continuing,2/21/20 16:09
201603979,frah5@msn.com,70.31,0,275.81,0,3,Casual Visitor,$400-800k,Continuing,2/21/20 16:23
201600552,rcarpenter@hotmail.com,0,0,637.3,0,4,Casual Visitor,$200-400k,Continuing,2/21/20 18:41
201603481,rking3@live.com,0,41.27,0,0,0,Luxury Estate,$400-800k,Continuing,2/21/20 18:50
201501949,hyoung@mail.com,0,378.27,0,0,0,Luxury Estate,$400-800k,Continuing,2/21/20 22:03
201601989,bjoh51@live.com,0,182.48,0,0,0,Luxury Estate,$800-1200k,Continuing,2/21/20 22:32
201602989,fleming3@aol.com,0,0,214.6,0,3,Casual Visitor,$200-400k,Continuing,2/21/20 23:13
201601575,c.phillips@sbcglobal.net,0,0,212.45,0,2,Casual Visitor,$200-400k,Continuing,2/22/20 0:59
201400314,lone38@live.com,0,0,171.08,0,3,Casual Visitor,$200-400k,Continuing,2/22/20 2:59
201400759,jspencer6@yahoo.com,0,0,382.46,0,2,Casual Visitor,$100-200k,Continuing,2/22/20 3:10
201602056,whitet@cox.net,0,0,262.92,0,2,Casual Visitor,$200-400k,Continuing,2/22/20 3:41
201400850,lmue62@comcast.net,0,0,597.03,0,4,Casual Visitor,$400-800k,Continuing,2/22/20 5:49
201501209,ralm97@mail.com,0,0,236.95,0,3,Casual Visitor,$200-400k,Continuing,2/22/20 6:50
201400980,tkelley1@mac.com,0,0,37.35,0,2,Casual Visitor,$100-200k,Continuing,2/22/20 7:45
201400674,stonel@msn.com,0,386.58,0,0,0,Luxury Estate,$400-800k,Continuing,2/22/20 8:06
201502095,lneal2@mac.com,45.3,95.75,604.47,0,4,Casual Visitor,$400-800k,Continuing,2/22/20 8:36
201601510,bowman2@live.com,0,0,421.45,0,3,Casual Visitor,$200-400k,Continuing,2/22/20 8:53
201400752,emurphy6@verizon.net,0,0,185.25,0,2,Casual Visitor,$100-200k,Continuing,2/22/20 9:06
201600524,byrdj@charter.net,0,0,347.57,0,3,Casual Visitor,$200-400k,Continuing,2/22/20 11:07
201602340,jfre27@charter.net,0,0,55.01,0,3,Casual Visitor,$200-400k,Continuing,2/22/20 13:13
201501615,heath8@sbcglobal.net,0,0,53.51,0,1,Casual Visitor,Below $100k,Continuing,2/22/20 16:05
201601284,pagee@aol.com,737.18,351.61,3766.89,972.96,7,High Roller,$1200-1800k,Continuing,2/22/20 17:09
201600234,frav20@bellsouth.net,0,0,30.52,0,1,Casual Visitor,$100-200k,Continuing,2/22/20 19:22
201500169,roman3@verizon.net,0,417.42,0,0,0,Luxury Estate,$800-1200k,Continuing,2/22/20 21:44
201500172,bonh59@aol.com,0,0,136.32,0,2,Casual Visitor,$200-400k,Continuing,2/22/20 21:58
201601508,r.house@me.com,0,163.53,0,0,0,Luxury Estate,$800-1200k,Continuing,2/22/20 22:13
201604126,k.adams@googlemail.com,0,90.87,172.56,0,4,Casual Visitor,$400-800k,Continuing,2/22/20 23:51
201601251,d.jones@comcast.net,0,0,201.34,0,1,Casual Visitor,Below $100k,Continuing,2/23/20 2:20
201502007,cfrank@me.com,0,0,162.27,0,1,Casual Visitor,Below $100k,Continuing,2/23/20 4:56
201500920,fowler9@att.net,87.6,0,171.78,0,3,Casual Visitor,$400-800k,Continuing,2/23/20 7:59
201400180,sparks4@googlemail.com,126.59,87.58,308.61,0,4,Casual Visitor,$400-800k,Continuing,2/23/20 8:03
201603002,r.wilson@googlemail.com,0,38.38,203.6,0,4,Casual Visitor,$400-800k,Continuing,2/23/20 9:42
201603681,jjames4@googlemail.com,0,186.58,0,0,0,Luxury Estate,$800-1200k,Continuing,2/23/20 17:29
201500803,j.walton@mac.com,0,0,0,285.62,0,High Roller,$400-800k,Continuing,2/23/20 19:36
201601732,ehunt@mail.com,0,0,286.17,0,2,Casual Visitor,$100-200k,Continuing,2/24/20 0:43
201501367,joat96@live.com,0,0,431.18,0,4,Casual Visitor,$200-400k,Continuing,2/24/20 1:57
201400912,dwhite1@verizon.net,0,0,123.73,0,2,Casual Visitor,$200-400k,Continuing,2/24/20 2:03
201501444,desk61@mac.com,0,109.66,336.6,0,4,Casual Visitor,$400-800k,Continuing,2/24/20 2:37
201600149,kblake3@hotmail.com,0,0,274.14,0,2,Casual Visitor,$200-400k,Continuing,2/24/20 2:37
201603506,davd79@comcast.net,0,0,0,638.27,0,High Roller,$400-800k,Continuing,2/24/20 4:53
201600076,nmelton@aol.com,139.86,322.8,215.4,235.11,2,Luxury Estate,$800-1200k,Continuing,2/24/20 11:53
201603138,herringp@gmx.com,0,0,123.55,0,2,Casual Visitor,$200-400k,Continuing,2/24/20 13:14
201600217,mmorris@bellsouth.net,135.8,948.18,91.24,52.92,1,Luxury Estate,$800-1200k,Continuing,2/24/20 14:50
201604018,jconner@bellsouth.net,0,0,143.35,0,2,Casual Visitor,$200-400k,Continuing,2/24/20 15:17
201601137,parkh@msn.com,0,228.73,0,0,0,Luxury Estate,$400-800k,Continuing,2/24/20 15:34
201600338,davis1@live.com,392.51,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,2/24/20 19:15
201501315,mcgee1@yahoo.com,0,0,288.7,0,2,Casual Visitor,$100-200k,Continuing,2/24/20 20:17
201501849,dbai42@cox.net,0,0,320.49,0,3,Casual Visitor,$200-400k,Continuing,2/24/20 21:40
201501358,phillipsb@gmail.com,0,85.04,595.05,0,4,Casual Visitor,$400-800k,Continuing,2/24/20 21:59
201603074,fnas19@cox.net,0,0,318.69,0,3,Casual Visitor,$200-400k,Continuing,2/24/20 23:45
201400235,jharrison@sbcglobal.net,0,0,88.15,0,4,Casual Visitor,$200-400k,Continuing,2/25/20 0:40
201400089,g.brown@gmail.com,0,114.94,155.75,0,4,Casual Visitor,$400-800k,Continuing,2/25/20 0:45
201502038,perry3@gmail.com,0,0,155.86,0,2,Casual Visitor,$100-200k,Continuing,2/25/20 1:57
201501821,lsharp2@msn.com,0,0,291,0,2,Casual Visitor,$200-400k,Continuing,2/25/20 3:37
201603154,bsan45@earthlink.net,151.89,1187.35,243.36,262.74,2,Luxury Estate,$800-1200k,Continuing,2/25/20 5:56
201501471,trob84@att.net,0,0,81.77,0,1,Casual Visitor,$100-200k,Continuing,2/25/20 6:51
201400027,brownd@charter.net,0,0,286.62,0,3,Casual Visitor,$200-400k,Continuing,2/25/20 7:46
201601464,phillipse@juno.com,0,0,53.59,0,2,Casual Visitor,$200-400k,Continuing,2/25/20 8:32
201601226,fishera@mac.com,0,0,209.02,0,1,Casual Visitor,Below $100k,Continuing,2/25/20 8:53
201602643,thorton1@gmail.com,0,0,24,0,1,Casual Visitor,Below $100k,Continuing,2/25/20 9:04
201400633,nunezt@facebook.com,0,0,49.48,0,2,Casual Visitor,$200-400k,Continuing,2/25/20 9:46
201601380,woods8@gmx.com,0,0,325,0,2,Casual Visitor,$100-200k,Continuing,2/25/20 10:11
201500743,jacm87@mac.com,0,0,37.86,0,3,Casual Visitor,$400-800k,Continuing,2/25/20 11:31
201602240,mmejia6@hotmail.com,0,47.77,506.98,0,4,Casual Visitor,$400-800k,Continuing,2/25/20 13:03
201602673,jsel6@juno.com,300.02,68.1,33.74,0,1,Wine Enthusiast,$200-400k,Continuing,2/25/20 13:12
201500165,chenp@verizon.net,0,0,37.74,0,2,Casual Visitor,$200-400k,Continuing,2/25/20 15:07
201500367,meyers2@aol.com,0,0,127.34,0,3,Casual Visitor,$200-400k,Continuing,2/25/20 17:19
201604103,howell9@earthlink.net,233.04,52.86,150.04,0,1,Wine Enthusiast,$200-400k,Continuing,2/25/20 17:29
201502424,horn2@att.net,0,72.43,321.59,0,4,Casual Visitor,$400-800k,Continuing,2/25/20 17:46
201604061,wweber3@comcast.net,0,0,378.02,0,3,Casual Visitor,$200-400k,Continuing,2/25/20 19:17
201500931,e.turner@hotmail.com,0,0,221.59,0,3,Casual Visitor,$200-400k,Continuing,2/25/20 19:37
201502090,marp11@cox.net,95.79,0,260.73,0,1,Wine Enthusiast,$100-200k,Continuing,2/25/20 19:58
201601596,dawsong@earthlink.net,111.41,48.09,239.6,0,4,Casual Visitor,$400-800k,Continuing,2/25/20 22:01
201500761,pets90@msn.com,0,0,450.57,0,3,Casual Visitor,$200-400k,Continuing,2/25/20 23:17
201500400,c.warren@sbcglobal.net,72.13,53.39,52.4,0,4,Casual Visitor,$400-800k,Continuing,2/26/20 1:47
201603354,weva85@aol.com,0,318.44,0,0,0,Luxury Estate,$400-800k,Continuing,2/26/20 2:03
201602899,johnsonw@charter.net,0,0,170.17,0,2,Casual Visitor,$100-200k,Continuing,2/26/20 3:27
201600190,t.hebert@aol.com,0,0,46.45,0,1,Casual Visitor,$100-200k,Continuing,2/26/20 3:32
201502352,richards9@googlemail.com,0,0,376.97,0,2,Casual Visitor,$100-200k,Continuing,2/26/20 8:26
201601871,g.moses@mail.com,0,59.53,299.74,0,4,Casual Visitor,$400-800k,Continuing,2/26/20 9:16
201600501,munoz1@google.com,153.31,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,2/26/20 11:13
201602220,gomez8@comcast.net,0,71.31,0,0,0,Luxury Estate,$800-1200k,Continuing,2/26/20 12:48
201603097,mayers@google.com,0,22.81,546.23,0,4,Casual Visitor,$400-800k,Continuing,2/26/20 14:21
201501915,johnsona@earthlink.net,0,0,339.09,0,2,Casual Visitor,$100-200k,Continuing,2/26/20 16:36
201601936,kcollins1@aol.com,0,0,248.29,0,1,Wine Enthusiast,$200-400k,Continuing,2/26/20 16:54
201604177,j.buck@mail.com,995.3,244.52,405.24,340.67,3,Wine Enthusiast,$800-1200k,Continuing,2/26/20 17:20
201400486,fany72@live.com,0,0,278.17,0,3,Casual Visitor,$200-400k,Continuing,2/26/20 20:48
201600728,vgraham2@att.net,0,0,528.29,0,3,Casual Visitor,$200-400k,Continuing,2/26/20 21:23
201602515,jsantos4@googlemail.com,0,0,214.34,0,2,Casual Visitor,$200-400k,Continuing,2/26/20 22:37
201400935,chrn15@aol.com,0,0,159.68,0,1,Casual Visitor,Below $100k,Continuing,2/26/20 23:37
201400259,b.medina@hotmail.com,0,0,48.43,0,4,Casual Visitor,$200-400k,Continuing,2/27/20 0:03
201603690,hendersona@earthlink.net,0,32.81,542.57,0,3,Casual Visitor,$400-800k,Continuing,2/27/20 0:07
201600438,brown4@live.com,0,0,156.56,0,1,Casual Visitor,$100-200k,Continuing,2/27/20 3:00
201602134,wrowland@me.com,0,0,187.6,0,2,Casual Visitor,$100-200k,Continuing,2/27/20 6:28
201602565,lynw24@googlemail.com,0,76,0,0,0,Luxury Estate,$1200-1800k,Continuing,2/27/20 7:46
201500609,rjac93@mail.com,0,0,189.25,0,2,Casual Visitor,$200-400k,Continuing,2/27/20 8:48
201603636,tjoh77@juno.com,0,0,50.54,0,1,Casual Visitor,Below $100k,Continuing,2/27/20 11:16
201602256,whitel@me.com,0,0,27.67,0,2,Casual Visitor,$200-400k,Continuing,2/27/20 12:18
201602053,bball@hotmail.com,0,0,167.89,0,2,Casual Visitor,$100-200k,Continuing,2/27/20 14:56
201602269,eflores9@aol.com,0,0,229.62,0,2,Casual Visitor,$200-400k,Continuing,2/27/20 15:30
201400384,moonm@comcast.net,0,0,40.41,0,1,Casual Visitor,Below $100k,Continuing,2/27/20 15:41
201602251,rich3@sbcglobal.net,0,0,268.56,0,1,Wine Enthusiast,$200-400k,Continuing,2/27/20 18:21
201602957,cmcguire5@aol.com,0,0,46.53,0,1,Casual Visitor,$100-200k,Continuing,2/27/20 20:02
201601166,mramos5@aol.com,0,0,363.3,0,2,Casual Visitor,$200-400k,Continuing,2/27/20 20:13
201400808,blankenshipr@live.com,0,0,137.9,0,4,Casual Visitor,$200-400k,Continuing,2/27/20 23:18
201502538,lwei54@earthlink.net,0,0,73.48,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 3:04
201501188,gerj92@msn.com,62.85,83.52,161.47,0,4,Casual Visitor,$400-800k,Continuing,2/28/20 4:09
201603883,emorgan@live.com,0,0,52.26,0,3,Casual Visitor,$200-400k,Continuing,2/28/20 5:12
201501402,elim91@googlemail.com,0,0,138.93,0,3,Casual Visitor,$200-400k,Continuing,2/28/20 6:46
201601308,mpaul@earthlink.net,0,36.92,302.58,0,4,Casual Visitor,$400-800k,Continuing,2/28/20 6:53
201602198,klopez1@aol.com,0,247,0,0,0,Luxury Estate,$800-1200k,Continuing,2/28/20 8:31
201601527,larson8@att.net,0,0,380.7,0,1,Wine Enthusiast,$100-200k,Continuing,2/28/20 10:01
201601130,e.schmidt@gmail.com,0,0,0,82.51,0,High Roller,$400-800k,Continuing,2/28/20 10:27
201501368,bray54@earthlink.net,0,0,456.52,0,4,Casual Visitor,$200-400k,Continuing,2/28/20 11:26
201603320,mbrooks@googlemail.com,0,0,228.61,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 11:35
201501280,underwoodp@mail.com,0,0,382.46,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 12:12
201400793,donm13@yahoo.com,0,0,72.11,0,1,Casual Visitor,$100-200k,Continuing,2/28/20 12:50
201601316,amills@aol.com,0,0,334.24,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 15:16
201501810,j.crosby@sbcglobal.net,0,0,174.56,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 16:03
201600118,gking1@charter.net,0,0,148.66,0,1,Casual Visitor,$100-200k,Continuing,2/28/20 18:12
201604076,weaverp@juno.com,0,0,0,144.8,0,High Roller,$400-800k,Continuing,2/28/20 22:28
201601532,parkero@aol.com,0,0,79.9,0,2,Casual Visitor,$200-400k,Continuing,2/28/20 23:03
201602638,mendoza6@googlemail.com,0,0,132.99,0,1,Casual Visitor,Below $100k,Continuing,2/28/20 23:20
201501963,olsenj@verizon.net,0,139.57,0,0,0,Luxury Estate,$400-800k,Continuing,2/29/20 0:22
201400962,ortizi@msn.com,0,0,174.69,0,2,Casual Visitor,$200-400k,Continuing,2/29/20 1:01
201502206,hgonzalez@charter.net,0,0,139.49,0,1,Casual Visitor,Below $100k,Continuing,2/29/20 1:29
201400333,karm45@mail.com,0,0,273.78,0,2,Casual Visitor,$200-400k,Continuing,2/29/20 1:46
201600537,kbowman@earthlink.net,0,0,59.54,0,2,Casual Visitor,$200-400k,Continuing,2/29/20 1:55
201501541,wenc47@live.com,0,0,0,389.45,0,High Roller,$400-800k,Continuing,2/29/20 1:59
201502152,guzman8@comcast.net,0,0,0,0,0,High Roller,$400-800k,Continuing,2/29/20 2:15
201600742,rosk23@mail.com,77.97,45.47,268.76,0,4,Casual Visitor,$400-800k,Continuing,2/29/20 5:45
201500865,hornj@mail.com,0,0,153.01,0,1,Casual Visitor,$100-200k,Continuing,2/29/20 6:33
201502357,acox@bellsouth.net,0,367.94,0,0,0,Luxury Estate,$400-800k,Continuing,2/29/20 11:22
201400768,hmon36@comcast.net,0,0,339.12,0,2,Casual Visitor,$200-400k,Continuing,2/29/20 12:41
201602774,wmaldonado@att.net,0,104.46,150.91,0,3,Casual Visitor,$400-800k,Continuing,2/29/20 12:46
201501456,mric25@att.net,0,0,98.28,0,1,Casual Visitor,Below $100k,Continuing,2/29/20 13:48
201400331,munoz6@bellsouth.net,0,0,0,544.28,0,High Roller,$400-800k,Continuing,2/29/20 15:28
201500055,hallk@charter.net,0,0,98.57,0,1,Casual Visitor,$100-200k,Continuing,2/29/20 16:12
201602991,gonzalesg@cox.net,0,0,297.41,0,2,Casual Visitor,$100-200k,Continuing,2/29/20 16:19
201602561,mhun79@mac.com,0,0,271.21,0,2,Casual Visitor,$100-200k,Continuing,2/29/20 17:00
201601175,norw21@me.com,47.82,38.65,319.64,0,4,Casual Visitor,$400-800k,Continuing,2/29/20 17:20
201603172,baileye@att.net,0,0,139.44,0,1,Casual Visitor,Below $100k,Continuing,2/29/20 18:17
201602078,king2@mac.com,0,0,418.48,0,3,Casual Visitor,$200-400k,Continuing,3/1/20 2:30
201603048,b.horn@googlemail.com,0,185,0,0,0,Luxury Estate,$400-800k,Continuing,3/1/20 2:31
201500741,long7@earthlink.net,0,0,138.64,0,1,Casual Visitor,$100-200k,Continuing,3/1/20 3:40
201501486,taylorm@facebook.com,0,0,116.43,0,2,Casual Visitor,$200-400k,Continuing,3/1/20 5:28
201603801,dking2@facebook.com,0,0,300.94,0,2,Casual Visitor,$200-400k,Continuing,3/1/20 5:50
201600543,stoutj@mail.com,0,140.96,0,0,0,Luxury Estate,$800-1200k,Continuing,3/1/20 6:30
201602768,davis9@mail.com,0,0,315.87,0,4,Casual Visitor,$200-400k,Continuing,3/1/20 6:56
201601791,juareza@googlemail.com,0,317.38,0,0,0,Luxury Estate,$800-1200k,Continuing,3/1/20 7:05
201400852,jhernandez2@live.com,0,0,229.84,0,3,Casual Visitor,$200-400k,Continuing,3/1/20 7:35
201602415,h.flynn@bellsouth.net,0,0,369.31,0,2,Casual Visitor,$200-400k,Continuing,3/1/20 10:01
201601028,castroc@juno.com,0,0,468.84,0,3,Casual Visitor,$200-400k,Continuing,3/1/20 10:29
201500210,acook@gmx.com,0,229.75,0,0,0,Luxury Estate,$800-1200k,Continuing,3/1/20 10:33
201601613,djacobs@cox.net,0,205.85,0,0,0,Luxury Estate,$800-1200k,Continuing,3/1/20 12:16
201602297,velw20@earthlink.net,0,0,0,431.59,0,High Roller,$400-800k,Continuing,3/1/20 12:35
201600332,lrey24@juno.com,0,0,180.74,0,1,Casual Visitor,$100-200k,Continuing,3/1/20 14:11
201501023,carrillo5@mail.com,418.75,0,300.76,0,1,Wine Enthusiast,$400-800k,Continuing,3/1/20 14:33
201603149,gillespied@gmail.com,0,0,48.07,0,1,Casual Visitor,$100-200k,Continuing,3/1/20 14:55
201500198,mfle68@facebook.com,106.28,238.55,91.14,148.21,1,Luxury Estate,$1200-1800k,Continuing,3/1/20 15:48
201500578,nstevenson5@sbcglobal.net,0,0,122.49,0,2,Casual Visitor,$100-200k,Continuing,3/1/20 20:55
201500935,hill3@bellsouth.net,0,0,168.71,0,2,Casual Visitor,$200-400k,Continuing,3/1/20 21:18
201400491,cisnerosd@mac.com,0,0,315.28,0,2,Casual Visitor,$200-400k,Continuing,3/1/20 22:26
201601955,dcortez1@yahoo.com,0,0,269.03,0,3,Casual Visitor,$200-400k,Continuing,3/1/20 22:47
201603046,ryoung5@yahoo.com,0,0,175.52,0,2,Casual Visitor,$200-400k,Continuing,3/2/20 0:07
201400636,sbel89@google.com,288.53,0,0,0,0,Wine Enthusiast,$100-200k,Continuing,3/2/20 2:26
201400488,joec20@aol.com,0,0,224.58,0,4,Casual Visitor,$200-400k,Continuing,3/2/20 3:05
201601994,brik63@googlemail.com,0,27.11,0,0,0,Luxury Estate,$400-800k,Continuing,3/2/20 5:35
201603910,d.cameron@att.net,0,0,491.36,0,3,Casual Visitor,$200-400k,Continuing,3/2/20 5:57
201600428,mwal87@sbcglobal.net,0,0,184.96,0,4,Casual Visitor,$400-800k,Continuing,3/2/20 6:37
201500254,lhughes@gmail.com,0,0,167.23,0,1,Casual Visitor,$100-200k,Continuing,3/2/20 8:21
201500712,jones6@aol.com,0,0,202.35,0,2,Casual Visitor,$100-200k,Continuing,3/2/20 9:06
201600649,rmiller4@bellsouth.net,0,0,84.92,0,3,Casual Visitor,$200-400k,Continuing,3/2/20 11:46
201502297,d.martin@earthlink.net,0,0,37.17,0,2,Casual Visitor,$200-400k,Continuing,3/2/20 13:18
201600563,ljon12@charter.net,0,0,124.94,0,1,Casual Visitor,$100-200k,Continuing,3/2/20 13:42
201501228,bmoreno@facebook.com,0,0,171.94,0,1,Casual Visitor,Below $100k,Continuing,3/2/20 13:58
201500726,thomasa@googlemail.com,0,0,513.56,0,3,Casual Visitor,$200-400k,Continuing,3/2/20 14:20
201600278,mcdaniel6@cox.net,0,0,446.52,0,3,Casual Visitor,$200-400k,Continuing,3/2/20 14:29
201501571,pricea@googlemail.com,0,0,174.8,0,1,Casual Visitor,$100-200k,Continuing,3/2/20 16:51
201601965,robl21@comcast.net,0,0,113.09,0,1,Casual Visitor,Below $100k,Continuing,3/2/20 17:57
201500696,robinsonj@google.com,0,0,89.78,0,2,Casual Visitor,$100-200k,Continuing,3/3/20 0:19
201603252,esmith@gmx.com,0,0,0,72.32,0,High Roller,$400-800k,Continuing,3/3/20 1:38
201400961,stac33@verizon.net,0,0,0,116.92,0,High Roller,$400-800k,Continuing,3/3/20 2:19
201600794,henryj@live.com,0,365.84,0,0,0,Luxury Estate,$800-1200k,Continuing,3/3/20 4:20
201602886,d.russell@facebook.com,0,0,159,0,1,Casual Visitor,Below $100k,Continuing,3/3/20 5:36
201600941,sanchez5@juno.com,0,0,105.59,0,3,Casual Visitor,$200-400k,Continuing,3/3/20 6:05
201400787,stevenson5@live.com,0,308.29,0,0,0,Luxury Estate,$800-1200k,Continuing,3/3/20 9:25
201601656,hmiller@att.net,0,0,153.95,0,1,Casual Visitor,Below $100k,Continuing,3/3/20 12:59
201501658,t.davis@msn.com,0,0,57.09,0,2,Casual Visitor,$200-400k,Continuing,3/3/20 13:30
201600983,hoffman6@mac.com,0,268.47,0,0,0,Luxury Estate,$800-1200k,Continuing,3/3/20 14:15
201500338,j.burton@charter.net,291.15,0,114.29,0,1,Wine Enthusiast,$100-200k,Continuing,3/3/20 14:38
201500544,b.kaiser@mail.com,0,0,131.75,0,1,Casual Visitor,$100-200k,Continuing,3/3/20 15:25
201600801,miller1@verizon.net,0,0,139.51,0,1,Casual Visitor,Below $100k,Continuing,3/3/20 22:01
201501166,helj78@aol.com,0,0,389.71,0,3,Casual Visitor,$200-400k,Continuing,3/3/20 22:59
201603679,smithj@sbcglobal.net,0,0,184.58,0,2,Casual Visitor,$200-400k,Continuing,3/3/20 23:13
201500230,stevensonc@charter.net,136.52,80.01,59.44,0,4,Casual Visitor,$400-800k,Continuing,3/4/20 1:28
201601026,harringtons@juno.com,0,134.54,0,0,0,Luxury Estate,$800-1200k,Continuing,3/4/20 1:37
201501570,penan@yahoo.com,0,0,146.74,0,3,Casual Visitor,$200-400k,Continuing,3/4/20 7:30
201500050,k.evans@yahoo.com,0,0,433.8,0,3,Casual Visitor,$200-400k,Continuing,3/4/20 8:19
